ID,Labeled Data,Label,Created By,Project Name,Created At,Seconds to Label,External ID,Agreement,Dataset Name,Reviews,View Label
cjmadt9ipepu60728qsz9scqk,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01208.jpg?alt=media&token=bee4edab-ab67-4e2b-9dc7-7b0fd36d2e6a,"{""Cube"":[{""geometry"":[{""x"":214,""y"":72},{""x"":214,""y"":0},{""x"":320,""y"":0},{""x"":320,""y"":72}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436191000,2.957,01208.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadt9ipepu60728qsz9scqk
cjmadtbnlepws0728g2oah65j,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01209.jpg?alt=media&token=ee306c86-e046-4330-b8af-ce735c21ce97,"{""Cube"":[{""geometry"":[{""x"":217,""y"":67},{""x"":217,""y"":0},{""x"":317,""y"":0},{""x"":317,""y"":67}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436194000,2.865,01209.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadtbnlepws0728g2oah65j
cjmadtlz155yo0780gkc1onej,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01210.jpg?alt=media&token=e75209ea-7c06-4bff-90ac-a84cb4438beb,"{""Cube"":[{""geometry"":[{""x"":349,""y"":89},{""x"":253,""y"":89},{""x"":253,""y"":2},{""x"":349,""y"":2}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436207000,13.356,01210.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadtlz155yo0780gkc1onej
cjmadtoiheq960728dwoyk7t6,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01211.jpg?alt=media&token=cdf062b6-d642-458a-a7dc-87f68392f9c4,"{""Cube"":[{""geometry"":[{""x"":233,""y"":89},{""x"":233,""y"":2},{""x"":332,""y"":2},{""x"":332,""y"":89}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436211000,3.189,01211.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadtoiheq960728dwoyk7t6
cjmadtq53562i0780np0abk0l,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01212.jpg?alt=media&token=009c33b3-e190-41da-9863-817b6b5982de,"{""Cube"":[{""geometry"":[{""x"":252,""y"":83},{""x"":252,""y"":2},{""x"":363,""y"":2},{""x"":363,""y"":83}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436213000,2.163,01212.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadtq53562i0780np0abk0l
cjmadts7g564w0780c882mxqv,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01213.jpg?alt=media&token=1501bba7-f4d6-4e24-aaec-a8fa262e7acc,"{""Cube"":[{""geometry"":[{""x"":210,""y"":54},{""x"":210,""y"":0},{""x"":303,""y"":0},{""x"":303,""y"":54}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436216000,2.578,01213.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadts7g564w0780c882mxqv
cjmadtu7deqdp0728whak8lok,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01214.jpg?alt=media&token=ff226d69-eb9b-46ad-8e19-f9e4ecef47f1,"{""Cube"":[{""geometry"":[{""x"":225,""y"":57},{""x"":225,""y"":0},{""x"":321,""y"":0},{""x"":321,""y"":57}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436218000,2.663,01214.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadtu7deqdp0728whak8lok
cjmadtw5z568z0780ei1b8rz6,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01215.jpg?alt=media&token=f4c64fd4-cd55-4a22-b6ea-020b5b0abc4a,"{""Cube"":[{""geometry"":[{""x"":211,""y"":61},{""x"":211,""y"":2},{""x"":313,""y"":2},{""x"":313,""y"":61}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436221000,2.542,01215.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadtw5z568z0780ei1b8rz6
cjmadu05x56d10780dchq1k14,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01216.jpg?alt=media&token=240ccf43-8257-4ad2-b803-1f3a3fce7bde,"{""Cube"":[{""geometry"":[{""x"":205,""y"":1},{""x"":205,""y"":64},{""x"":315,""y"":64},{""x"":315,""y"":1}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436226000,5.153,01216.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadu05x56d10780dchq1k14
cjmadu2boeqm30728igk2neuv,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01217.jpg?alt=media&token=ae35721f-3ee3-484a-ad05-440354cad96e,"{""Cube"":[{""geometry"":[{""x"":188,""y"":60},{""x"":188,""y"":0},{""x"":296,""y"":0},{""x"":296,""y"":60}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436229000,2.78,01217.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadu2boeqm30728igk2neuv
cjmadu47l56gs0780o9p3bs8l,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01218.jpg?alt=media&token=baa74934-8787-4bbf-a05b-a0dbf7d9f153,"{""Cube"":[{""geometry"":[{""x"":171,""y"":54},{""x"":171,""y"":0},{""x"":283,""y"":0},{""x"":283,""y"":54}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436231000,2.405,01218.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadu47l56gs0780o9p3bs8l
cjmadu7adeqri0728wluo2d4m,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01219.jpg?alt=media&token=3ed0e373-1d6d-4885-91ac-17386406f99b,"{""Cube"":[{""geometry"":[{""x"":162,""y"":98},{""x"":162,""y"":1},{""x"":292,""y"":1},{""x"":292,""y"":98}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436235000,3.851,01219.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadu7adeqri0728wluo2d4m
cjmadua2nequ40728qr01lmqq,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01220.jpg?alt=media&token=0eaef980-c4bd-4ecc-8c10-855b59d0186b,"{""Cube"":[{""geometry"":[{""x"":113,""y"":129},{""x"":113,""y"":9},{""x"":261,""y"":9},{""x"":261,""y"":129}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436239000,3.763,01220.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadua2nequ40728qr01lmqq
cjmadudkc56qr0780hdm7wci4,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01221.jpg?alt=media&token=048b90da-4a98-47f9-adfd-ee3033932ebd,"{""Cube"":[{""geometry"":[{""x"":88,""y"":219},{""x"":88,""y"":47},{""x"":262,""y"":47},{""x"":262,""y"":219}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436243000,4.463,01221.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadudkc56qr0780hdm7wci4
cjmadufxl56sp0780vqgs3ugq,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01222.jpg?alt=media&token=a72a8bd1-f5ed-454d-9a61-de99fee881c6,"{""Cube"":[{""geometry"":[{""x"":122,""y"":76},{""x"":122,""y"":0},{""x"":242,""y"":0},{""x"":242,""y"":76}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436246000,3.065,01222.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadufxl56sp0780vqgs3ugq
cjmaduie4er35072800wtb8my,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01223.jpg?alt=media&token=123e9c71-4d01-443f-836e-878ad4c8e571,"{""Cube"":[{""geometry"":[{""x"":200,""y"":82},{""x"":200,""y"":0},{""x"":306,""y"":0},{""x"":306,""y"":82}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436250000,3.201,01223.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmaduie4er35072800wtb8my
cjmadul1f56xt07801nkj36qt,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01224.jpg?alt=media&token=3d00d7e9-0f18-4211-9cc0-55c7aefe9877,"{""Cube"":[{""geometry"":[{""x"":228,""y"":58},{""x"":228,""y"":0},{""x"":318,""y"":0},{""x"":318,""y"":58}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436253000,3.419,01224.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadul1f56xt07801nkj36qt
cjmadun1y56z50780pn40rd9e,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01225.jpg?alt=media&token=198eee68-879d-49ec-bfea-ea287c5e8e59,"{""Cube"":[{""geometry"":[{""x"":238,""y"":55},{""x"":238,""y"":0},{""x"":324,""y"":0},{""x"":324,""y"":55}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436256000,2.537,01225.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadun1y56z50780pn40rd9e
cjmadup5zer8t0728h5my4lik,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01226.jpg?alt=media&token=2699a596-9878-4f88-8c14-9b1e57dd3a97,"{""Cube"":[{""geometry"":[{""x"":223,""y"":94},{""x"":223,""y"":0},{""x"":319,""y"":0},{""x"":319,""y"":94}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436258000,2.718,01226.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadup5zer8t0728h5my4lik
cjmadusbjerby07281u7rqoj0,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01227.jpg?alt=media&token=9ceed0e9-e22a-4bcb-a108-110bcb14b897,"{""Cube"":[{""geometry"":[{""x"":181,""y"":103},{""x"":181,""y"":5},{""x"":271,""y"":5},{""x"":271,""y"":103}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436262000,4.104,01227.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadusbjerby07281u7rqoj0
cjmaduvc2575f07808giq12on,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01228.jpg?alt=media&token=63be2982-60c2-4f85-88fe-8b884ff702be,"{""Cube"":[{""geometry"":[{""x"":177,""y"":75},{""x"":177,""y"":0},{""x"":262,""y"":0},{""x"":262,""y"":75}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436266000,3.9,01228.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmaduvc2575f07808giq12on
cjmaduxqf577a0780o3yxnkgg,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01229.jpg?alt=media&token=64bd2dd4-ccb3-4dca-a922-c822e32aaf2f,"{""Cube"":[{""geometry"":[{""x"":192,""y"":91},{""x"":192,""y"":6},{""x"":272,""y"":6},{""x"":272,""y"":91}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436269000,3.067,01229.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmaduxqf577a0780o3yxnkgg
cjmadv06gerj20728uhf4y7cd,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01230.jpg?alt=media&token=f87ec16f-4cba-413e-8a42-427d6a31f828,"{""Cube"":[{""geometry"":[{""x"":161,""y"":96},{""x"":161,""y"":15},{""x"":246,""y"":15},{""x"":246,""y"":96}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436273000,3.175,01230.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadv06gerj20728uhf4y7cd
cjmadv2rlernd0728ouqstpsn,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01231.jpg?alt=media&token=fd1e6019-3cd1-4844-bb56-5f1db6e631ed,"{""Cube"":[{""geometry"":[{""x"":160,""y"":69},{""x"":160,""y"":0},{""x"":233,""y"":0},{""x"":233,""y"":69}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436276000,3.35,01231.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadv2rlernd0728ouqstpsn
cjmadv52berq40728zoxwn303,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01232.jpg?alt=media&token=370fe455-2736-4b70-9d2c-845a06b9684f,"{""Cube"":[{""geometry"":[{""x"":158,""y"":55},{""x"":158,""y"":0},{""x"":223,""y"":0},{""x"":223,""y"":55}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436279000,2.761,01232.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadv52berq40728zoxwn303
cjmadv76nerst0728pylj8dyb,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01233.jpg?alt=media&token=6474ba39-236c-4537-928b-56c8a40e5eac,"{""Cube"":[{""geometry"":[{""x"":137,""y"":36},{""x"":137,""y"":0},{""x"":202,""y"":0},{""x"":202,""y"":36}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436282000,2.905,01233.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadv76nerst0728pylj8dyb
cjmadv9lt57jg0780vbwnebdo,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01234.jpg?alt=media&token=a4fc162b-7318-4148-b0f2-313bacf768eb,"{""Cube"":[{""geometry"":[{""x"":153,""y"":27},{""x"":153,""y"":0},{""x"":210,""y"":0},{""x"":210,""y"":27}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436285000,2.9,01234.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadv9lt57jg0780vbwnebdo
cjmadvbh857lf0780z24j31op,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01237.jpg?alt=media&token=573a8353-b9c8-4a99-8afc-51057b9f31c1,"{""Cube"":[{""geometry"":[{""x"":138,""y"":20},{""x"":138,""y"":0},{""x"":195,""y"":0},{""x"":195,""y"":20}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436287000,2.557,01237.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadvbh857lf0780z24j31op
cjmadvdg1eryt0728bg6wmxx3,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01238.jpg?alt=media&token=99d70b3e-76da-44bf-a730-647da39c179a,"{""Cube"":[{""geometry"":[{""x"":120,""y"":22},{""x"":120,""y"":0},{""x"":181,""y"":0},{""x"":181,""y"":22}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436290000,2.646,01238.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadvdg1eryt0728bg6wmxx3
cjmadvfnhes120728nwe5qt3c,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01240.jpg?alt=media&token=3297ba62-feab-42d5-9dd3-b83a2a9d4e03,"{""Cube"":[{""geometry"":[{""x"":146,""y"":35},{""x"":146,""y"":0},{""x"":210,""y"":0},{""x"":210,""y"":35}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436293000,2.797,01240.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadvfnhes120728nwe5qt3c
cjmadvhp2es2h0728mp7376hh,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01241.jpg?alt=media&token=650489f8-7d00-45ab-89fc-50d61f2075a9,"{""Cube"":[{""geometry"":[{""x"":114,""y"":38},{""x"":114,""y"":0},{""x"":180,""y"":0},{""x"":180,""y"":38}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436295000,2.664,01241.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadvhp2es2h0728mp7376hh
cjmadvjmb57qw0780miy0s8ky,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01242.jpg?alt=media&token=761f24d8-af66-42d2-baa1-b3bbf7085d70,"{""Cube"":[{""geometry"":[{""x"":114,""y"":61},{""x"":114,""y"":0},{""x"":187,""y"":0},{""x"":187,""y"":61}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436298000,2.468,01242.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadvjmb57qw0780miy0s8ky
cjmadvlo757t007801wirw8tx,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01243.jpg?alt=media&token=93fc62f1-5f17-4a18-896d-1fcf2013fdbe,"{""Cube"":[{""geometry"":[{""x"":139,""y"":37},{""x"":139,""y"":0},{""x"":212,""y"":0},{""x"":212,""y"":37}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436300000,2.604,01243.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadvlo757t007801wirw8tx
cjmadvold57wo0780hqxvcbq4,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01151.jpg?alt=media&token=62494cda-35ad-48ad-b75b-892064486c8d,"{""Cube"":[{""geometry"":[{""x"":203,""y"":41},{""x"":203,""y"":0},{""x"":324,""y"":0},{""x"":324,""y"":41}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436304000,3.826,01151.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadvold57wo0780hqxvcbq4
cjmadvqqf57yt0780tws44lel,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01245.jpg?alt=media&token=ffb81fec-3ddd-4f2b-a586-ef1655ee8587,"{""Cube"":[{""geometry"":[{""x"":112,""y"":42},{""x"":112,""y"":0},{""x"":187,""y"":0},{""x"":187,""y"":42}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436307000,2.613,01245.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadvqqf57yt0780tws44lel
cjmadvshd58120780v42u77fn,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01246.jpg?alt=media&token=5948e068-3054-4b3b-842f-7228a90e0a3c,"{""Cube"":[{""geometry"":[{""x"":138,""y"":33},{""x"":138,""y"":0},{""x"":219,""y"":0},{""x"":219,""y"":33}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436309000,2.365,01246.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadvshd58120780v42u77fn
cjmadvujk583c0780g3jtqap8,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01247.jpg?alt=media&token=fd7c3eb9-8a66-4016-b7a6-bb1646ad06b2,"{""Cube"":[{""geometry"":[{""x"":100,""y"":37},{""x"":100,""y"":0},{""x"":188,""y"":0},{""x"":188,""y"":37}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436312000,2.657,01247.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadvujk583c0780g3jtqap8
cjmadvwop585707801cioumor,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01249.jpg?alt=media&token=48bf2c20-a787-4b8b-b04f-83d021142019,"{""Cube"":[{""geometry"":[{""x"":124,""y"":40},{""x"":124,""y"":0},{""x"":205,""y"":0},{""x"":205,""y"":40}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436315000,2.659,01249.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadvwop585707801cioumor
